,PROVINCIA_CODIGO,PROVINCIA_NOMBRE,CANTON_CODIGO,CANTON_NOMBRE,PARROQUIA_CODIGO,PARROQUIA_NOMBRE,PARROQUIA_ESTADO
0,1.0,AZUAY,260.0,CUENCA,285.0,BANOS,RURAL
1,1.0,AZUAY,260.0,CUENCA,730.0,CUMBE,RURAL
2,1.0,AZUAY,260.0,CUENCA,845.0,CHAUCHA/ANGAS,RURAL
3,1.0,AZUAY,260.0,CUENCA,860.0,CHECA JIDCAY,RURAL
4,1.0,AZUAY,260.0,CUENCA,905.0,CHIQUINTAD,RURAL
5,1.0,AZUAY,260.0,CUENCA,2255.0,LLACAO,RURAL
6,1.0,AZUAY,260.0,CUENCA,2430.0,MOLLETURO,RURAL
7,1.0,AZUAY,260.0,CUENCA,2570.0,MULTI NULTI,RURAL
8,1.0,AZUAY,260.0,CUENCA,2595.0,OCTAVIO CORDERO P.,RURAL
9,1.0,AZUAY,260.0,CUENCA,2680.0,PACCHA,RURAL
10,1.0,AZUAY,260.0,CUENCA,3105.0,QUINGEO,RURAL
11,1.0,AZUAY,260.0,CUENCA,3165.0,RICAURTE,RURAL
12,1.0,AZUAY,260.0,CUENCA,3460.0,SAN JOAQUIN,RURAL
13,1.0,AZUAY,260.0,CUENCA,3685.0,SANTA ANA,RURAL
14,1.0,AZUAY,260.0,CUENCA,3795.0,SAYAUSI,RURAL
15,1.0,AZUAY,260.0,CUENCA,3850.0,SIDCAY,RURAL
16,1.0,AZUAY,260.0,CUENCA,3870.0,SININCAY,RURAL
17,1.0,AZUAY,260.0,CUENCA,3980.0,TARQUI,RURAL
18,1.0,AZUAY,260.0,CUENCA,4095.0,TURI,RURAL
19,1.0,AZUAY,260.0,CUENCA,4200.0,VALLE,RURAL
20,1.0,AZUAY,260.0,CUENCA,4225.0,VICTORIA DEL PORT.,RURAL
21,1.0,AZUAY,260.0,CUENCA,5075.0,BELLAVISTA,URBANA
22,1.0,AZUAY,260.0,CUENCA,5080.0,CANARIBAMBA,URBANA
23,1.0,AZUAY,260.0,CUENCA,5135.0,EL BATAN,URBANA
24,1.0,AZUAY,260.0,CUENCA,5140.0,MACHANGARA,URBANA
25,1.0,AZUAY,260.0,CUENCA,5290.0,MONAY,URBANA
26,1.0,AZUAY,260.0,CUENCA,5330.0,EL VECINO,URBANA
27,1.0,AZUAY,260.0,CUENCA,5360.0,TOTORACOCHA,URBANA
28,1.0,AZUAY,260.0,CUENCA,5370.0,YANUNCAY,URBANA
29,1.0,AZUAY,260.0,CUENCA,5450.0,HUAYNACAPAC,URBANA
30,1.0,AZUAY,260.0,CUENCA,5875.0,RAMIREZ DAVALOS,URBANA
31,1.0,AZUAY,260.0,CUENCA,5905.0,SAGRARIO,URBANA
32,1.0,AZUAY,260.0,CUENCA,5930.0,SAN BLAS,URBANA
33,1.0,AZUAY,260.0,CUENCA,6010.0,SAN SEBASTIAN,URBANA
34,1.0,AZUAY,260.0,CUENCA,6090.0,SUCRE,URBANA
35,1.0,AZUAY,260.0,CUENCA,6865.0,HERMANO MIGUEL,URBANA
36,1.0,AZUAY,265.0,GUALACEO,1005.0,DANIEL CORDOVA T.,RURAL
37,1.0,AZUAY,265.0,GUALACEO,1760.0,LUIS CORDERO VEGA,RURAL
38,1.0,AZUAY,265.0,GUALACEO,1805.0,JADAN,RURAL
39,1.0,AZUAY,265.0,GUALACEO,2385.0,MARIANO MORENO/CAL,RURAL
40,1.0,AZUAY,265.0,GUALACEO,3160.0,REMIGIO CRESPO T.,RURAL
41,1.0,AZUAY,265.0,GUALACEO,3505.0,SAN JUAN,RURAL
42,1.0,AZUAY,265.0,GUALACEO,4340.0,ZHIDMAD,RURAL
43,1.0,AZUAY,265.0,GUALACEO,5420.0,GUALACEO,URBANA
44,1.0,AZUAY,270.0,GIRON,175.0,ASUNCION,RURAL
45,1.0,AZUAY,270.0,GIRON,885.0,SAN GERARDO,RURAL
46,1.0,AZUAY,270.0,GIRON,5395.0,GIRON,URBANA
47,1.0,AZUAY,275.0,PAUTE,395.0,BULAN/JV.IZQUIERDO,RURAL
48,1.0,AZUAY,275.0,PAUTE,870.0,CHICAN / G.ORTEGA,RURAL
49,1.0,AZUAY,275.0,PAUTE,890.0,DUG-DUG,RURAL
50,1.0,AZUAY,275.0,PAUTE,1455.0,GUARAINAC,RURAL
51,1.0,AZUAY,275.0,PAUTE,3375.0,SAN CRISTOBAL,RURAL
52,1.0,AZUAY,275.0,PAUTE,4050.0,TOMEBAMBA,RURAL
53,1.0,AZUAY,275.0,PAUTE,4565.0,EL CABO,RURAL
54,1.0,AZUAY,275.0,PAUTE,5775.0,PAUTE,URBANA
55,1.0,AZUAY,280.0,SIGSIG,750.0,CUTCHIL,RURAL
56,1.0,AZUAY,280.0,SIGSIG,1355.0,GIMA,RURAL
57,1.0,AZUAY,280.0,SIGSIG,1490.0,GUEL,RURAL
58,1.0,AZUAY,280.0,SIGSIG,2215.0,LUDO,RURAL
59,1.0,AZUAY,280.0,SIGSIG,3360.0,SAN BARTOLOME,RURAL
60,1.0,AZUAY,280.0,SIGSIG,3495.0,SN.JOSE DE RARANGA,RURAL
61,1.0,AZUAY,280.0,SIGSIG,6085.0,SIGSIG,URBANA
62,1.0,AZUAY,285.0,STA.ISABEL,15.0,ABDON CALDERON/LA,RURAL
63,1.0,AZUAY,285.0,STA.ISABEL,1130.0,EL CARMEN DE PIJIL,RURAL
64,1.0,AZUAY,285.0,STA.ISABEL,3835.0,SHAGLLI,RURAL
65,1.0,AZUAY,285.0,STA.ISABEL,6045.0,SANTA ISABEL,URBANA
66,1.0,AZUAY,555.0,PUCARA,1690.0,SAN RAFAEL DE SHARUG,RURAL
67,1.0,AZUAY,555.0,PUCARA,5690.0,PUCARA,URBANA
68,1.0,AZUAY,556.0,CAMILO PONCE ENRIQUEZ,6875.0,CAMILO PONCE ENRIQUEZ,URBANA
69,1.0,AZUAY,780.0,ONA,1540.0,SUSUDEL,RURAL
70,1.0,AZUAY,780.0,ONA,6360.0,ONA,URBANA
71,1.0,AZUAY,855.0,SAN FERNANDO,4560.0,CHUMBLIN,RURAL
72,1.0,AZUAY,855.0,SAN FERNANDO,6565.0,SAN FERNANDO,URBANA
73,1.0,AZUAY,885.0,NABON,575.0,COCHAPATA,RURAL
74,1.0,AZUAY,885.0,NABON,1175.0,EL PROGRESO,RURAL
75,1.0,AZUAY,885.0,NABON,2550.0,NIEVES,RURAL
76,1.0,AZUAY,885.0,NABON,6595.0,NABON,URBANA
77,1.0,AZUAY,915.0,CHORDELEG,1535.0,LA UNION,RURAL
78,1.0,AZUAY,915.0,CHORDELEG,1575.0,SAN MARTIN DE PUZHIO,RURAL
79,1.0,AZUAY,915.0,CHORDELEG,1585.0,LUIS GARZA O.(DELEGSOL),RURAL
80,1.0,AZUAY,915.0,CHORDELEG,2950.0,PRINCIPAL,RURAL
81,1.0,AZUAY,915.0,CHORDELEG,6435.0,CHORDELEG,URBANA
82,1.0,AZUAY,955.0,SEVILLA DE ORO,85.0,AMALUZA,RURAL
83,1.0,AZUAY,955.0,SEVILLA DE ORO,2725.0,PALMAS,RURAL
84,1.0,AZUAY,955.0,SEVILLA DE ORO,6480.0,SEVILLA DE ORO,URBANA
85,1.0,AZUAY,960.0,EL PAN,1650.0,SAN VICENTE,RURAL
86,1.0,AZUAY,960.0,EL PAN,6485.0,EL PAN,URBANA
87,1.0,AZUAY,990.0,GUACHAPALA,6615.0,GUACHAPALA,URBANA
88,2.0,BOLIVAR,165.0,GUARANDA,795.0,SAN LUIS DE PAMBIL,RURAL
89,2.0,BOLIVAR,165.0,GUARANDA,1255.0,FACUNDO VELA,RURAL
90,2.0,BOLIVAR,165.0,GUARANDA,1890.0,JULIO E MORENO,RURAL
91,2.0,BOLIVAR,165.0,GUARANDA,3285.0,SALINAS,RURAL
92,2.0,BOLIVAR,165.0,GUARANDA,3545.0,SAN LORENZO,RURAL
93,2.0,BOLIVAR,165.0,GUARANDA,3670.0,SAN SIMON,RURAL
94,2.0,BOLIVAR,165.0,GUARANDA,3710.0,SANTA FE,RURAL
95,2.0,BOLIVAR,165.0,GUARANDA,3860.0,SIMIATUG,RURAL
96,2.0,BOLIVAR,165.0,GUARANDA,5035.0,ANGEL POLIVIO CHAV,URBANA
97,2.0,BOLIVAR,165.0,GUARANDA,5375.0,GABRIEL I VEINTIMI,URBANA
98,2.0,BOLIVAR,165.0,GUARANDA,6630.0,GUANUJO,URBANA
99,2.0,BOLIVAR,170.0,CHIMBO,170.0,ASUNCION,RURAL
100,2.0,BOLIVAR,170.0,CHIMBO,2315.0,MAGDALENA/CHAPACOT,RURAL
101,2.0,BOLIVAR,170.0,CHIMBO,3655.0,SAN SEBASTIAN,RURAL
102,2.0,BOLIVAR,170.0,CHIMBO,3995.0,TELIMBELA,RURAL
103,2.0,BOLIVAR,170.0,CHIMBO,5975.0,SAN JOSE DE CHIMBO,URBANA
104,2.0,BOLIVAR,175.0,SAN MIGUEL,275.0,BALZAPAMBA,RURAL
105,2.0,BOLIVAR,175.0,SAN MIGUEL,345.0,BILOVAN,RURAL
106,2.0,BOLIVAR,175.0,SAN MIGUEL,3595.0,SAN PABLO DE ATENA,RURAL
107,2.0,BOLIVAR,175.0,SAN MIGUEL,3775.0,SANTIAGO,RURAL
108,2.0,BOLIVAR,175.0,SAN MIGUEL,3900.0,SAN VICENTE,RURAL
109,2.0,BOLIVAR,175.0,SAN MIGUEL,4515.0,REGULO DE MORA,RURAL
110,2.0,BOLIVAR,175.0,SAN MIGUEL,5995.0,SAN MIGUEL,URBANA
111,2.0,BOLIVAR,180.0,CHILLANES,3500.0,SAN JOSE DE TAMBO,RURAL
112,2.0,BOLIVAR,180.0,CHILLANES,5245.0,CHILLANES,URBANA
113,2.0,BOLIVAR,185.0,ECHEANDIA,5350.0,ECHEANDIA,URBANA
114,2.0,BOLIVAR,760.0,CALUMA,6340.0,CALUMA/SAN ANTONIO,URBANA
115,2.0,BOLIVAR,950.0,LAS NAVES,6470.0,LAS NAVES,URBANA
116,2.0,BOLIVAR,950.0,LAS NAVES,6475.0,LAS MERCEDES,URBANA
117,3.0,CANAR,235.0,AZOGUES,585.0,COJITAMBO,RURAL
118,3.0,CANAR,235.0,AZOGUES,1445.0,GUAPAN,RURAL
119,3.0,CANAR,235.0,AZOGUES,1825.0,JAVIER LOYOLA/CHUQ,RURAL
120,3.0,CANAR,235.0,AZOGUES,2220.0,LUIS CORDERO,RURAL
121,3.0,CANAR,235.0,AZOGUES,2885.0,PINDILIG,RURAL
122,3.0,CANAR,235.0,AZOGUES,3210.0,RIVERA,RURAL
123,3.0,CANAR,235.0,AZOGUES,3575.0,SAN MIGUEL,RURAL
124,3.0,CANAR,235.0,AZOGUES,3945.0,TADAY,RURAL
125,3.0,CANAR,235.0,AZOGUES,5065.0,AZOGUES,URBANA
126,3.0,CANAR,235.0,AZOGUES,5950.0,SAN FRANCISCO,URBANA
127,3.0,CANAR,235.0,AZOGUES,6790.0,BORRERO,URBANA
128,3.0,CANAR,235.0,AZOGUES,6845.0,AURELIO BAYAS MARTINEZ,URBANA
129,3.0,CANAR,240.0,CANAR,935.0,CHONTAMARCA,RURAL
130,3.0,CANAR,240.0,CANAR,950.0,CHOROCOPTE,RURAL
131,3.0,CANAR,240.0,CANAR,1335.0,GRAL.MORALES/SOCAR,RURAL
132,3.0,CANAR,240.0,CANAR,1410.0,GUALLETURO,RURAL
133,3.0,CANAR,240.0,CANAR,1605.0,HONORATO VASQUEZ,RURAL
134,3.0,CANAR,240.0,CANAR,1725.0,INGAPIRCA,RURAL
135,3.0,CANAR,240.0,CANAR,1775.0,VENTURA,RURAL
136,3.0,CANAR,240.0,CANAR,1895.0,DUCUR,RURAL
137,3.0,CANAR,240.0,CANAR,1900.0,JUNCAL,RURAL
138,3.0,CANAR,240.0,CANAR,3305.0,SAN ANTONIO,RURAL
139,3.0,CANAR,240.0,CANAR,4345.0,ZHUD,RURAL
140,3.0,CANAR,240.0,CANAR,5160.0,CANAR,URBANA
141,3.0,CANAR,241.0,SUSCAL,6715.0,SUSCAL,URBANA
142,3.0,CANAR,245.0,BIBLIAN,1085.0,JERUSALEN,RURAL
143,3.0,CANAR,245.0,BIBLIAN,2545.0,NAZON,RURAL
144,3.0,CANAR,245.0,BIBLIAN,3410.0,SAN FCO. DE SAGEO,RURAL
145,3.0,CANAR,245.0,BIBLIAN,4100.0,TURUPAMBA,RURAL
146,3.0,CANAR,245.0,BIBLIAN,5115.0,BIBLIAN,URBANA
147,3.0,CANAR,250.0,LA TRONCAL,2365.0,MANUEL J CALLE,RURAL
148,3.0,CANAR,250.0,LA TRONCAL,2745.0,PANCHO NEGRO,RURAL
149,3.0,CANAR,250.0,LA TRONCAL,5610.0,LA TRONCAL,URBANA
150,3.0,CANAR,765.0,EL TAMBO,6345.0,EL TAMBO,URBANA
151,3.0,CANAR,905.0,DELEG,3875.0,SOLANO,RURAL
152,3.0,CANAR,905.0,DELEG,6425.0,DELEG,URBANA
153,4.0,CARCHI,5.0,TULCAN,1125.0,EL CARMELO/EL PUN/,RURAL
154,4.0,CARCHI,5.0,TULCAN,1195.0,EL CHICAL,RURAL
155,4.0,CARCHI,5.0,TULCAN,1765.0,SANTA MARTHA DE CUBA,RURAL
156,4.0,CARCHI,5.0,TULCAN,1885.0,JULIO ANDRADE,RURAL
157,4.0,CARCHI,5.0,TULCAN,2340.0,MALDONADO,RURAL
158,4.0,CARCHI,5.0,TULCAN,2900.0,PIOTER,RURAL
159,4.0,CARCHI,5.0,TULCAN,4040.0,TOBAR DONOSO,RURAL
160,4.0,CARCHI,5.0,TULCAN,4070.0,TUFINO,RURAL
161,4.0,CARCHI,5.0,TULCAN,4130.0,URBINA,RURAL
162,4.0,CARCHI,5.0,TULCAN,5415.0,GONZALEZ SUAREZ,URBANA
163,4.0,CARCHI,5.0,TULCAN,6165.0,TULCAN,URBANA
164,4.0,CARCHI,10.0,MONTUFAR,250.0,PIARTAL,RURAL
165,4.0,CARCHI,10.0,MONTUFAR,690.0,CRISTOBAL COLON,RURAL
166,4.0,CARCHI,10.0,MONTUFAR,910.0,CHITAN DE NAVARRET,RURAL
167,4.0,CARCHI,10.0,MONTUFAR,1270.0,FERNANDEZ SALVADOR,RURAL
168,4.0,CARCHI,10.0,MONTUFAR,2065.0,LA PAZ,RURAL
169,4.0,CARCHI,10.0,MONTUFAR,5405.0,GONZALEZ SUAREZ,URBANA
170,4.0,CARCHI,10.0,MONTUFAR,5970.0,SAN JOSE,URBANA
171,4.0,CARCHI,15.0,ESPEJO,1150.0,EL GOALTAL/LAS JUN,RURAL
172,4.0,CARCHI,15.0,ESPEJO,2040.0,LA LIBERTAD,RURAL
173,4.0,CARCHI,15.0,ESPEJO,3435.0,SAN ISIDRO,RURAL
174,4.0,CARCHI,15.0,ESPEJO,5295.0,EL ANGEL,URBANA
175,4.0,CARCHI,15.0,ESPEJO,6250.0,27 DE SEPTIEMBRE,URBANA
176,4.0,CARCHI,20.0,MIRA,1835.0,JIJON Y CAAMANO,RURAL
177,4.0,CARCHI,20.0,MIRA,1875.0,JUAN MONTALVO,RURAL
178,4.0,CARCHI,20.0,MIRA,2010.0,LA CONCEPCION,RURAL
179,4.0,CARCHI,20.0,MIRA,5685.0,MIRA,URBANA
180,4.0,CARCHI,25.0,BOLIVAR,1055.0,SAN RAFAEL,RURAL
181,4.0,CARCHI,25.0,BOLIVAR,1315.0,GARCIA MORENO,RURAL
182,4.0,CARCHI,25.0,BOLIVAR,2205.0,LOS ANDES,RURAL
183,4.0,CARCHI,25.0,BOLIVAR,2455.0,MONTEOLIVO,RURAL
184,4.0,CARCHI,25.0,BOLIVAR,3680.0,SAN VICENTE DE P.,RURAL
185,4.0,CARCHI,25.0,BOLIVAR,6520.0,BOLIVAR,URBANA
186,4.0,CARCHI,995.0,SAN PEDRO DE HUACA,1520.0,MARISCAL SUCRE,RURAL
187,4.0,CARCHI,995.0,SAN PEDRO DE HUACA,6665.0,HUACA,URBANA
188,5.0,COTOPAXI,100.0,LATACUNGA,35.0,ALAQUEZ,RURAL
189,5.0,COTOPAXI,100.0,LATACUNGA,315.0,BELISARIO QUEVEDO,RURAL
190,5.0,COTOPAXI,100.0,LATACUNGA,1485.0,GUAYTACAMA,RURAL
191,5.0,COTOPAXI,100.0,LATACUNGA,1905.0,JOSEGUANGO BAJO,RURAL
192,5.0,COTOPAXI,100.0,LATACUNGA,2480.0,MULALO,RURAL
193,5.0,COTOPAXI,100.0,LATACUNGA,2620.0,11 DE NOVIEMBRE,RURAL
194,5.0,COTOPAXI,100.0,LATACUNGA,2920.0,POALO,RURAL
195,5.0,COTOPAXI,100.0,LATACUNGA,3530.0,SN.JUAN DE PASTOC.,RURAL
196,5.0,COTOPAXI,100.0,LATACUNGA,3965.0,TANICUCHI,RURAL
197,5.0,COTOPAXI,100.0,LATACUNGA,4035.0,TOACAZO,RURAL
198,5.0,COTOPAXI,100.0,LATACUNGA,5310.0,ELOY ALFARO/SAN FE,URBANA
199,5.0,COTOPAXI,100.0,LATACUNGA,5465.0,IGNACIO FLORES,URBANA
200,5.0,COTOPAXI,100.0,LATACUNGA,5500.0,JUAN MONTALVO,URBANA
201,5.0,COTOPAXI,100.0,LATACUNGA,5555.0,LA MATRIZ,URBANA
202,5.0,COTOPAXI,100.0,LATACUNGA,5940.0,SAN BUENAVENTURA,URBANA
203,5.0,COTOPAXI,105.0,PUJILI,125.0,ANGAMARCA,RURAL
204,5.0,COTOPAXI,105.0,PUJILI,1430.0,GUANGAJE,RURAL
205,5.0,COTOPAXI,105.0,PUJILI,2150.0,LA VICTORIA,RURAL
206,5.0,COTOPAXI,105.0,PUJILI,2865.0,PILALO,RURAL
207,5.0,COTOPAXI,105.0,PUJILI,4015.0,TINGO,RURAL
208,5.0,COTOPAXI,105.0,PUJILI,4365.0,ZUMBAHUA,RURAL
209,5.0,COTOPAXI,105.0,PUJILI,5820.0,PUJILI,URBANA
210,5.0,COTOPAXI,110.0,SALCEDO,135.0,ANTONIO J. HOLGUIN,RURAL
211,5.0,COTOPAXI,110.0,SALCEDO,745.0,CUSUBAMBA,RURAL
212,5.0,COTOPAXI,110.0,SALCEDO,2475.0,MULALILLO,RURAL
213,5.0,COTOPAXI,110.0,SALCEDO,2490.0,MULLIQUINDIL,RURAL
214,5.0,COTOPAXI,110.0,SALCEDO,2760.0,PANZALEO,RURAL
215,5.0,COTOPAXI,110.0,SALCEDO,6000.0,SAN M. DE SALCEDO,URBANA
216,5.0,COTOPAXI,115.0,SAQUISILI,465.0,CANCHAGUA,RURAL
217,5.0,COTOPAXI,115.0,SAQUISILI,830.0,CHANTILIN,RURAL
218,5.0,COTOPAXI,115.0,SAQUISILI,990.0,COCHAPAMBA,RURAL
219,5.0,COTOPAXI,115.0,SAQUISILI,6070.0,SAQUISILI,URBANA
220,5.0,COTOPAXI,120.0,PANGUA,2460.0,MORASPUNGO,RURAL
221,5.0,COTOPAXI,120.0,PANGUA,2890.0,PINLLOPATA,RURAL
222,5.0,COTOPAXI,120.0,PANGUA,3155.0,RAMON CAMPANA,RURAL
223,5.0,COTOPAXI,120.0,PANGUA,5305.0,EL CORAZON,URBANA
224,5.0,COTOPAXI,825.0,LA MANA,1500.0,GUASAGANDA,RURAL
225,5.0,COTOPAXI,825.0,LA MANA,2965.0,PUCAYACU,RURAL
226,5.0,COTOPAXI,825.0,LA MANA,6535.0,LA MANA,URBANA
227,5.0,COTOPAXI,825.0,LA MANA,6880.0,EL CARMEN,URBANA
228,5.0,COTOPAXI,930.0,SIGCHOS,815.0,PALO QUEMADO,RURAL
229,5.0,COTOPAXI,930.0,SIGCHOS,960.0,CHUGCHILAN,RURAL
230,5.0,COTOPAXI,930.0,SIGCHOS,1735.0,ISINLIVI,RURAL
231,5.0,COTOPAXI,930.0,SIGCHOS,2115.0,LAS PAMPAS,RURAL
232,5.0,COTOPAXI,930.0,SIGCHOS,6450.0,SIGCHOS,URBANA
233,6.0,CHIMBORAZO,190.0,CHAMBO,5475.0,CHAMBO,URBANA
234,6.0,CHIMBORAZO,195.0,RIOBAMBA,420.0,CACHA,RURAL
235,6.0,CHIMBORAZO,195.0,RIOBAMBA,445.0,CALPI,RURAL
236,6.0,CHIMBORAZO,195.0,RIOBAMBA,705.0,CUBIJIES,RURAL
237,6.0,CHIMBORAZO,195.0,RIOBAMBA,1280.0,FLORES,RURAL
238,6.0,CHIMBORAZO,195.0,RIOBAMBA,2160.0,LICAN,RURAL
239,6.0,CHIMBORAZO,195.0,RIOBAMBA,2165.0,LICTO,RURAL
240,6.0,CHIMBORAZO,195.0,RIOBAMBA,3035.0,PUNGALA,RURAL
241,6.0,CHIMBORAZO,195.0,RIOBAMBA,3040.0,PUNIN,RURAL
242,6.0,CHIMBORAZO,195.0,RIOBAMBA,3095.0,QUIMIAG,RURAL
243,6.0,CHIMBORAZO,195.0,RIOBAMBA,3515.0,SAN JUAN,RURAL
244,6.0,CHIMBORAZO,195.0,RIOBAMBA,3560.0,SAN LUIS,RURAL
245,6.0,CHIMBORAZO,195.0,RIOBAMBA,5590.0,LIZARZABURU,URBANA
246,6.0,CHIMBORAZO,195.0,RIOBAMBA,5630.0,MALDONADO,URBANA
247,6.0,CHIMBORAZO,195.0,RIOBAMBA,6220.0,VELASCO,URBANA
248,6.0,CHIMBORAZO,195.0,RIOBAMBA,6230.0,VELOZ,URBANA
249,6.0,CHIMBORAZO,195.0,RIOBAMBA,6290.0,YARUQUIES,URBANA
250,6.0,CHIMBORAZO,200.0,GUANO,40.0,STA. FE DE GALAN,RURAL
251,6.0,CHIMBORAZO,200.0,GUANO,45.0,SAN JOSE DE CHAZO,RURAL
252,6.0,CHIMBORAZO,200.0,GUANO,410.0,VALPARAISO,RURAL
253,6.0,CHIMBORAZO,200.0,GUANO,1415.0,GUANANDO,RURAL
254,6.0,CHIMBORAZO,200.0,GUANO,1705.0,ILAPO,RURAL
255,6.0,CHIMBORAZO,200.0,GUANO,2080.0,LA PROVIDENCIA,RURAL
256,6.0,CHIMBORAZO,200.0,GUANO,3295.0,SAN ANDRES,RURAL
257,6.0,CHIMBORAZO,200.0,GUANO,3425.0,SAN GERARDO/PAQUIC,RURAL
258,6.0,CHIMBORAZO,200.0,GUANO,3450.0,SAN ISIDRO DE PATU,RURAL
259,6.0,CHIMBORAZO,200.0,GUANO,5315.0,EL ROSARIO,URBANA
260,6.0,CHIMBORAZO,200.0,GUANO,5550.0,LA MATRIZ,URBANA
261,6.0,CHIMBORAZO,205.0,COLTA,500.0,CANI,RURAL
262,6.0,CHIMBORAZO,205.0,COLTA,610.0,COLUMBE,RURAL
263,6.0,CHIMBORAZO,205.0,COLTA,1865.0,JUAN DE VELASCO/PO,RURAL
264,6.0,CHIMBORAZO,205.0,COLTA,4430.0,SANTIAGO DE QUITO,RURAL
265,6.0,CHIMBORAZO,205.0,COLTA,5145.0,CAJABAMBA,URBANA
266,6.0,CHIMBORAZO,205.0,COLTA,6080.0,SICALPA,URBANA
267,6.0,CHIMBORAZO,210.0,GUAMOTE,555.0,CEBADAS,RURAL
268,6.0,CHIMBORAZO,210.0,GUAMOTE,2730.0,PALMIRA,RURAL
269,6.0,CHIMBORAZO,210.0,GUAMOTE,5430.0,GUAMOTE,URBANA
270,6.0,CHIMBORAZO,215.0,ALAUSI,20.0,ACHUPALLAS,RURAL
271,6.0,CHIMBORAZO,215.0,ALAUSI,1465.0,GUASUNTOS,RURAL
272,6.0,CHIMBORAZO,215.0,ALAUSI,1660.0,HUIGRA,RURAL
273,6.0,CHIMBORAZO,215.0,ALAUSI,2485.0,MULTITUD,RURAL
274,6.0,CHIMBORAZO,215.0,ALAUSI,2905.0,PISTISHI,RURAL
275,6.0,CHIMBORAZO,215.0,ALAUSI,3025.0,PUMALLACTA,RURAL
276,6.0,CHIMBORAZO,215.0,ALAUSI,3820.0,SEVILLA,RURAL
277,6.0,CHIMBORAZO,215.0,ALAUSI,3845.0,SIBAMBE,RURAL
278,6.0,CHIMBORAZO,215.0,ALAUSI,4030.0,TIXAN,RURAL
279,6.0,CHIMBORAZO,215.0,ALAUSI,5010.0,ALAUSI,URBANA
280,6.0,CHIMBORAZO,220.0,CHUNCHI,515.0,CAPZOL,RURAL
281,6.0,CHIMBORAZO,220.0,CHUNCHI,615.0,COMPUD,RURAL
282,6.0,CHIMBORAZO,220.0,CHUNCHI,1370.0,GONZOL,RURAL
283,6.0,CHIMBORAZO,220.0,CHUNCHI,2260.0,LLAGOS,RURAL
284,6.0,CHIMBORAZO,220.0,CHUNCHI,5255.0,CHUNCHI,URBANA
285,6.0,CHIMBORAZO,225.0,PENIPE,925.0,LA CANDELARIA,RURAL
286,6.0,CHIMBORAZO,225.0,PENIPE,1110.0,EL ALTAR,RURAL
287,6.0,CHIMBORAZO,225.0,PENIPE,1325.0,BILBAO,RURAL
288,6.0,CHIMBORAZO,225.0,PENIPE,2400.0,MATUS,RURAL
289,6.0,CHIMBORAZO,225.0,PENIPE,2975.0,PUELA,RURAL
290,6.0,CHIMBORAZO,225.0,PENIPE,3335.0,SAN ANTONIO DE B.,RURAL
291,6.0,CHIMBORAZO,225.0,PENIPE,5740.0,PENIPE,URBANA
292,6.0,CHIMBORAZO,830.0,PALLATANGA,6540.0,PALLATANGA,URBANA
293,6.0,CHIMBORAZO,900.0,CUMANDA,6420.0,CUMANDA,URBANA
294,7.0,EL ORO,350.0,MACHALA,255.0,EL RETIRO,RURAL
295,7.0,EL ORO,350.0,MACHALA,5565.0,LA PROVIDENCIA,URBANA
296,7.0,EL ORO,350.0,MACHALA,5625.0,MACHALA,URBANA
297,7.0,EL ORO,350.0,MACHALA,5805.0,PUERTO BOLIVAR,URBANA
298,7.0,EL ORO,350.0,MACHALA,6490.0,9 DE MAYO,URBANA
299,7.0,EL ORO,350.0,MACHALA,6795.0,EL CAMBIO,URBANA
300,7.0,EL ORO,355.0,SANTA ROSA,325.0,BELLAVISTA,RURAL
301,7.0,EL ORO,355.0,SANTA ROSA,1665.0,BELLAMARIA,RURAL
302,7.0,EL ORO,355.0,SANTA ROSA,1815.0,JAMBELI/TEMBLEQUE,RURAL
303,7.0,EL ORO,355.0,SANTA ROSA,2005.0,LA AVANZADA,RURAL
304,7.0,EL ORO,355.0,SANTA ROSA,3330.0,SAN ANTONIO,RURAL
305,7.0,EL ORO,355.0,SANTA ROSA,4215.0,VICTORIA,RURAL
306,7.0,EL ORO,355.0,SANTA ROSA,4525.0,TORATA,RURAL
